url,price,rooms,area_m2,floor,district,build_type,renovation,bathroom,heating,condition,techpassport
https://somon.tj/adv/15245549_2-komn-kvartira-4-etazh-54-m2-firdavsi-61-mkr-bari-khenkok/,679000,2,54.0,4,"Фирдавси 61 мкр, бари Хенкок",Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15246094_2-komn-kvartira-13-etazh-84-m2-shokhmansur/,1165000,2,84.0,13,Шохмансур,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15246079_3-komn-kvartira-2-etazh-70-m2-sino/,715000,3,70.0,2,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15243386_2-komn-kvartira-8-etazh-52-m2-sh-vakhdat-s-melkombinat/,399000,2,52.0,8,Мелкомбинат,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14969819_2-komn-kvartira-11-etazh-56-m2-i-somoni/,980000,2,56.0,11,И.Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15246050_3-komn-kvartira-9-etazh-100-m2-sino/,750000,3,100.0,9,сино,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15146028_3-komn-kvartira-8-etazh-67-m2-sino-siti-moll-rupa-rui-saodat/,970000,1,67.0,8,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15246024_2-komn-kvartira-6-etazh-60-m2-n-shokhmansur/,420000,2,60.0,6,Шохмансур,Новостройка,Без ремонта (коробка),Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15245971_2-komn-kvartira-5-etazh-50-m2-profsoiuz/,560000,2,50.0,5,профсоюз,Новостройка,Без ремонта (коробка),Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15245979_2-komn-kvartira-3-etazh-90-m2-firdavsi/,920000,2,90.0,3,Фирдавси,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/9943588_2-komn-kvartira-5-etazh-106-m2-shokhmansur/,700000,2,100.0,4,"Ашан, Сафина",Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15245950_2-komn-kvartira-3-etazh-63-m2-shakhri-kurgonteppa/,433000,2,63.0,3,14 ум,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Есть
https://somon.tj/adv/14371274_3-komn-kvartira-7-etazh-92-m2-tsentr-na-protiv-mag-anis/,822000,3,92.0,7,центр на против маг Анис,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15016557_1-komn-kvartira-4-etazh-58-m2-14mkr/,275000,1,58.0,4,14 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15016546_1-komn-kvartira-5-etazh-58-m2-14mkr/,274000,1,58.0,5,14мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14626108_3-komn-kvartira-3-etazh-109-m2-tsentr-goroda/,1025000,4,100.0,3,"универмаг, 1000 мелочей",Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15245958_1-komn-kvartira-6-etazh-48-m2-4-mkr/,310000,1,48.0,6,4 мкр,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15245959_3-komn-kvartira-5-etazh-111-m2-somoni/,1488000,3,111.0,5,Сомони,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15245985_2-komn-kvartira-9-etazh-84-m2-sino/,820000,2,84.0,9,Сино,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15245899_4-komn-kvartira-1-etazh-70-m2-firdavsi/,1100000,4,70.0,1,Фирдавси,Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15245904_3-komn-kvartira-4-etazh-71-m2-povorot-aeroport/,790000,3,71.0,4,поворот аэропорт,Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15245884_2-komn-kvartira-4-etazh-54-m2-firdavsi-61-mkr-bari-khenkok/,679000,2,54.0,4,"Фирдавси 61 мкр, бари Хенкок",Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14838264_3-komn-kvartira-20-etazh-64-m2-zarnisor/,220000,3,64.0,20,Зарнисор,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15025973_2-komn-kvartira-4-etazh-82-m2-vakhdat/,410000,2,82.0,4,хайкали модар,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15185344_1-komn-kvartira-4-etazh-46-m2-82-mkr/,460000,1,46.0,4,82 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15245818_2-komn-kvartira-8-etazh-48-m2-sino/,570000,2,48.0,8,Сино,Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15245747_1-komn-kvartira-tsokolnyi-etazh-35-m2-31mkr-dom-93a/,250000,1,35.0,,"31мкр, дом 93А",Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15245768_2-komn-kvartira-6-etazh-58-m2-voennyi-gorodok-giprazem/,550000,2,58.0,6,военный городок Гипрозем,Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15245775_2-komn-kvartira-5-etazh-50-m2-shabcharog/,300000,2,50.0,5,Шабчароғ,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/13990102_2-komn-kvartira-4-etazh-47-m2-rudaki-lelingrad-svetafor/,295000,2,47.0,6,поворот фабрика,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/13968973_4-komn-kvartira-14-etazh-218-m2-i-somoni/,3000000,4,218.0,14,"И. Сомони, Ашан",Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15146823_4-komn-kvartira-13-etazh-158-m2-shokhmansur-selkhoz/,1380000,4,158.0,13,"шохмансур, Сельхоз",Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14670516_2-komn-kvartira-8-etazh-93-m2-i-somoni/,770000,2,93.0,8,И.Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/13623286_3-komn-kvartira-12-etazh-110-m2-zarnisor/,1100000,3,110.0,12,Зарнисор,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14442401_1-komn-kvartira-3-etazh-35-m2-galaba-27-61/,270000,1,1234.0,3,Галаба 27,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15245650_3-komn-kvartira-1-etazh-75-m2-18mkr-13-dom/,565000,3,75.0,1,18мкр 13 дом,Вторичный рынок,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15245673_4-komn-kvartira-10-etazh-100-m2-8-mkr/,410000,4,100.0,10,8 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14976522_1-komn-kvartira-1-etazh-33-m2-rudaki/,270000,1,33.0,1,пушти мактаби пушкин,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14766772_2-komn-kvartira-13-etazh-70-m2-sh-vakhdat-maza-fud/,569000,2,70.0,13,Вахдат маза фуд,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15133278_2-komn-kvartira-4-etazh-55-m2-raioni-mardondai-kalsavoi/,645000,2,55.0,4,Мардон,Вторичный рынок,С ремонтом,Раздельный,Есть,На стадии строительства,Есть
https://somon.tj/adv/15140297_2-komn-kvartira-3-etazh-80-m2-sitora/,580000,2,80.0,3,Ситора,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15245510_2-komn-kvartira-7-etazh-91-m2-sino-82-towers/,810000,2,91.0,7,"Сино, 82 мкр",Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14879596_1-komn-kvartira-2-etazh-54-m2-rudaki-somoniion-nazdi-natarius/,350000,1,54.0,2,Рудаки маҳаллаи Сомониён кучаи Чоргултеппа,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14583288_2-komn-kvartira-3-etazh-50-m2-firdavsi-65-mkr/,530000,2,54.0,3,"Фирдавси, 65 мкр",Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/13948128_4-komn-kvartira-1-etazh-74-m2-sino-kafoi-kfs-82/,775000,4,74.0,1,Сино қафои КФС 82,Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14064570_2-komn-kvartira-10-etazh-54-m2-firdavsi-65-mkr-9-etazhkoi-guli-lola/,675000,2,54.0,10,"Фирдавси, 65 мкр, 9 этажхои гули Лола",Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14726549_2-komn-kvartira-4-etazh-61-m2-profsoiuz/,850000,2,61.0,4,Профсоюз,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14833710_4-komn-kvartira-7-etazh-111-m2-norakiion-78b/,320000,4,111.0,7,Норакиён 78б,Вторичный рынок,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15245447_2-komn-kvartira-1-etazh-65-m2-giprazem/,750000,2,65.0,1,гипрозем,Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14936850_2-komn-kvartira-5-etazh-64-m2-shakhri-khisor/,390000,2,68.0,5,Гидроизол,Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15245426_2-komn-kvartira-10-etazh-50-m2-vakhdat/,270000,2,50.0,10,Чоррохаи Файзобод,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15244153_2-komn-kvartira-6-etazh-60-m2-sentri-khisor/,480000,2,60.0,6,Назди бозор гидраизол,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15244156_3-komn-kvartira-3-etazh-95-m2-ismoili-somoni/,1500000,3,95.0,3,Исмоили Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15244167_2-komn-kvartira-2-etazh-48-m2-firdavsi/,640000,2,48.0,2,Фирдавси,Вторичный рынок,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15245402_3-komn-kvartira-4-etazh-85-m2-bozorchaii-guliston-pushti-maktabi-treshikova/,510000,3,85.0,4,Бозорчаи Гулистон,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15245366_3-komn-kvartira-5-etazh-65-m2-merve/,902100,3,65.0,5,Мерве,Вторичный рынок,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15245361_2-komn-kvartira-2-etazh-50-m2-sino/,770000,2,55.0,2,Сино,Вторичный рынок,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15245132_3-komn-kvartira-9-etazh-105-m2-sino/,950000,3,105.0,9,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14959443_2-komn-kvartira-2-etazh-60-m2-13/,340000,2,60.0,4,13 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15191038_2-komn-kvartira-9-etazh-93-m2-vodonasos/,880000,2,93.0,9,Водонасос,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15245308_2-komn-kvartira-6-etazh-59-m2-shokhmansur/,900000,2,59.0,6,Шохмансур,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15245260_3-komn-kvartira-5-etazh-111-m2-somoni/,1488000,3,111.0,5,Сомони,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15245294_2-komn-kvartira-10-etazh-50-m2-somoni/,360000,2,50.0,10,Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15245282_3-komn-kvartira-5-etazh-119-m2-i-somoni-medgorodok/,1680000,3,119.0,5,И Сомони Медгородок,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15245278_3-komn-kvartira-5-etazh-111-m2-spartak/,1488000,3,111.0,5,Спартак,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15245279_1-komn-kvartira-10-etazh-45-m2-vakhdat/,285000,1,45.0,10,Паспортный стол,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15245210_3-komn-kvartira-8-etazh-75-m2-1-mikroraion/,450000,3,75.0,8,1 микрорайон,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14689771_4-komn-kvartira-1-etazh-90-m2-sino/,1850000,4,90.0,1,сино,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14625590_2-komn-kvartira-7-etazh-52-m2-omar-khaiiam-riadom-bolnitsa/,510000,2,52.0,7,Омар Хайям,Новостройка,Новый ремонт,Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/14860119_3-komn-kvartira-12-etazh-90-m2-firdavsi/,1040000,3,90.0,12,фирдавси,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15232605_3-komn-kvartira-14-etazh-132-m2-shokhmansur/,1350000,3,132.0,14,шоҳмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15245197_3-komn-kvartira-5-etazh-111-m2-i-somoni-spartak/,1488000,3,111.0,5,И.Сомони Спартак,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14795437_1-komn-kvartira-5-etazh-43-m2-20mkr-ru-ba-rui-maschidi-nuri-islom/,308000,1,44.0,9,20мкр рӯбарӯи масчиди Нури Ислом,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14804760_2-komn-kvartira-7-etazh-74-m2-avtovokzali-kukhna-sari-rokh/,410700,2,74.0,7,автовокзали ёва,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15245156_2-komn-kvartira-5-etazh-70-m2-8-mkr/,460000,2,70.0,5,8 мкр,Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15060020_2-komn-kvartira-6-etazh-58-m2-n-shokhmansur/,660000,2,58.0,6,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15245119_2-komn-kvartira-5-etazh-74-m2-sino-kazokon/,800000,2,74.0,5,Сино Казокон,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15236556_1-komn-kvartira-3-etazh-64-m2-shokhmansur/,670000,1,62.0,3,Шоҳмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244406_3-komn-kvartira-14-etazh-106-m2-ismoili-somoni-ashan/,820000,3,106.0,14,"Исмоили Сомони , Ашан",Вторичный рынок,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15151401_3-komn-kvartira-5-etazh-65-m2-12-mkr/,599000,3,70.0,5,12 мкр,Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15245088_4-komn-kvartira-5-etazh-99-m2-firdavsi-kuch-firdavsi/,1430000,4,99.0,5,Фирдавси куч(Фирдавси),Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15245090_2-komn-kvartira-5-etazh-74-m2-kazokon/,800000,2,74.0,5,Казокон,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/12888314_2-komn-kvartira-3-etazh-56-m2-28mkr/,420000,2,53.0,3,28 мкр,Вторичный рынок,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15131050_2-komn-kvartira-2-etazh-71-m2-shokhmansur/,970000,2,71.0,2,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15245038_3-komn-kvartira-4-etazh-65-m2-sino-92-mkr/,750000,3,65.0,4,Сино 92 мкр,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14817107_2-komn-kvartira-6-etazh-58-m2-sino-1-iakum-savetskii/,420000,2,58.0,6,"Сино, Якум советский",Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15244691_3-komn-kvartira-8-etazh-94-m2-shokhmansur/,1010000,3,94.0,8,Шохмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244682_1-komn-kvartira-10-etazh-62-m2-zelionii-bozor/,770000,1,62.0,10,Зелёний Бозор,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244984_2-komn-kvartira-2-etazh-25-m2-zafarobod/,135000,2,25.0,2,Зафаробод,Вторичный рынок,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15109877_4-komn-kvartira-8-etazh-135-m2-cino/,1680000,4,135.0,8,Cино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15118784_3-komn-kvartira-11-etazh-83-m2-shokhmansur/,1150000,3,83.0,11,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15244997_2-komn-kvartira-5-etazh-80-m2-aeroport/,749000,2,80.0,5,аэропорт,Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14829475_3-komn-kvartira-10-etazh-93-m2-firdavsi/,1090000,3,93.0,10,Фирдавси,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14997059_2-komn-kvartira-2-etazh-52-m2-sino/,599999,2,52.0,2,Сино,Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15222312_2-komn-kvartira-15-etazh-76-m2-somoni/,1099999,2,76.0,15,Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15090793_2-komn-kvartira-15-etazh-57-m2-shokhmansur/,810000,2,57.0,15,Шохмансур,Новостройка,Новый ремонт,Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15244791_2-komn-kvartira-15-etazh-96-m2-sino/,1163000,2,96.0,15,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14916038_3-komn-kvartira-5-etazh-100-m2-sino/,1395000,3,100.0,5,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/13873365_2-komn-kvartira-15-etazh-100-m2-firdavsi/,565000,2,97.0,15,Фирдавси,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15002544_3-komn-kvartira-2-etazh-98-m2-sino/,1250000,3,98.0,2,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15120159_3-komn-kvartira-14-etazh-80-m2-n-firdavsi/,999000,3,75.0,14,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14664684_2-komn-kvartira-14-etazh-71-m2-n-sino-ispechak/,790000,2,71.0,14,Сино испечак,Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14992506_2-komn-kvartira-7-etazh-66-m2-sino/,815000,2,66.0,7,Сино,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/14477963_2-komn-kvartira-9-etazh-55-m2-n-sino-ispechak/,640000,2,55.0,9,"Сино, Испечак",Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15063860_2-komn-kvartira-11-etazh-66-m2-n-sino-ispechak/,650000,2,66.0,11,"Сино, испечак",Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15244816_3-komn-kvartira-6-etazh-106-m2-sino/,1350000,3,106.0,6,Сино,Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15244698_3-komn-kvartira-14-etazh-115-m2-shokhmansur/,1110000,3,115.0,14,Шохмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244701_2-komn-kvartira-12-etazh-100-m2-i-somoni/,1395000,2,100.0,12,И. Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244793_2-komn-kvartira-12-etazh-100-m2-i-somoni/,1390000,2,100.0,12,И.Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15050765_2-komn-kvartira-10-etazh-50-m2-12-mikroraion/,205000,2,50.0,10,12 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14696653_3-komn-kvartira-9-etazh-106-m2-8/,280000,2,85.0,8,8 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15244715_3-komn-kvartira-8-etazh-94-m2-aini/,1010000,3,94.0,8,Айни,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14769188_3-komn-kvartira-5-etazh-75-m2-tirezakhoi-khona-ru-ba-rui-domi-48/,362000,3,75.0,5,Оромгохи Мирсаид Али Ҳамадони,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Есть
https://somon.tj/adv/15244602_2-komn-kvartira-12-etazh-60-m2-firdavsi/,850000,2,60.0,12,Фирдавси,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15244606_1-komn-kvartira-4-etazh-32-m2-sino/,425000,1,32.0,4,Сино,Вторичный рынок,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15244673_4-komn-kvartira-13-etazh-157-m2-shokhmansur/,2070000,4,157.0,13,Шохмансур,Вторичный рынок,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244638_2-komn-kvartira-9-etazh-85-m2-sino-profsoiuz/,600000,2,85.0,9,"Сино, Профсоюз",Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15244632_3-komn-kvartira-8-etazh-101-m2-firdavsi/,1455000,3,101.0,8,Фирдавси,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/13270039_2-komn-kvartira-10-etazh-72-m2-iuzhnyi/,820000,2,72.0,10,Южный,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244164_2-komn-kvartira-tsokolnyi-etazh-60-m2-sino/,460000,2,60.0,,Сино,Новостройка,С ремонтом,Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15244654_2-komn-kvartira-3-etazh-91-m2-slavianskii-institut/,1470000,2,91.0,3,Славянский Институт,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15244342_2-komn-kvartira-14-etazh-61-m2-firdavsi/,710000,2,61.0,14,Фирдавси,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15244611_1-komn-kvartira-15-etazh-74-m2-i-somoni/,620000,1,74.0,15,И Сомони,Вторичный рынок,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14330824_3-komn-kvartira-4-etazh-65-m2-kairokum/,390000,3,65.0,4,Истиклол 10,Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15244583_3-komn-kvartira-2-etazh-70-m2-sino/,700000,3,70.0,2,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244592_2-komn-kvartira-2-etazh-91-m2-slavianskii-universitet/,1470000,2,91.0,2,Славянский университет,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244574_1-komn-kvartira-4-etazh-32-m2-sino/,425000,1,32.0,4,сино,Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15244561_3-komn-kvartira-8-etazh-101-m2-firdavsi/,1455000,3,101.0,8,Фирдавси,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244552_3-komn-kvartira-14-etazh-106-m2-ismoili-somoni/,820000,3,106.0,14,Исмоили Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244534_2-komn-kvartira-12-etazh-60-m2-firdavsi/,850000,2,60.0,12,Фирдавси,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244540_2-komn-kvartira-10-etazh-89-m2-sino/,680000,2,89.0,10,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15244514_3-komn-kvartira-14-etazh-91-m2-i-somoni-ashan/,785000,3,91.0,14,"И.Сомони ,Ашан",Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15007912_4-komn-kvartira-9-etazh-99-m2-firdavsi/,1450000,4,99.0,5,Фирдавси 63 мкр,Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14464660_2-komn-kvartira-8-etazh-80-m2-20/,437000,2,78.0,8,20 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15244483_3-komn-kvartira-14-etazh-106-m2-i-somoni-ashan/,820000,3,106.0,14,"И.Сомони ,Ашан",Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244446_2-komn-kvartira-13-etazh-61-m2-firdavsi/,700000,2,61.0,13,Фирдавси,Вторичный рынок,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15244507_2-komn-kvartira-14-etazh-61-m2-firdavsi-65-mkr/,710000,2,61.0,14,"Фирдавси, 65 мкр",Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15145120_1-komn-kvartira-5-etazh-36-m2-g-kuliab/,295000,1,36.0,5,махаллаи Ш.Шохин,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15244495_3-komn-kvartira-6-etazh-106-m2-sino/,1400000,3,106.0,6,Сино,Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14227948_1-komn-kvartira-4-etazh-30-m2-sino/,400000,1,30.0,4,Сино,Вторичный рынок,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15244479_2-komn-kvartira-15-etazh-48-m2-rudaki/,274000,2,48.0,15,Павароти Ленинград,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
