price,rooms,area_m2,floor,district,build_type,renovation,bathroom,heating,condition,techpassport
1900000,4,160,9,И. Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
1900000,4,133,8,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
1900001,3,130,9,Другое,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
1900002,3,130,9,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
1920000,4,130,10,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
1920000,4,146,18,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
1925000,4,207,12,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
1950000,4,130,10,Шохмансур,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Есть
1950000,4,185,10,Шохмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
1953000,3,140,5,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
1956000,2,104,3,Другое,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
1958500,3,182,12,И. Сомони,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
1960000,6,165,15,Шохмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
1970000,4,145,4,И. Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
1976000,4,161,16,Другое,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
1980000,3,147,9,И. Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
1999500,3,135,4,Другое,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
1999999,4,153,10,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
2000000,4,172,5,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
2000000,3,133,10,Другое,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
2000000,3,110,12,И. Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
2000000,3,135,4,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
2000000,4,162,3,Другое,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
2000000,5,185,12,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
2000000,2,144,7,Другое,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
2008000,3,135,4,Другое,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
2008800,3,108,8,Другое,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
2012000,3,135,4,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
2013000,3,196,11,И. Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
2013000,3,108,8,Другое,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
2013000,3,195,11,И. Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
2014000,3,108,8,И. Сомони,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Есть
2015000,4,157,13,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
2017000,3,108,8,И. Сомони,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Есть
2021000,6,195,11,Другое,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
